staff_pick,name_len_clean,blurb_len_clean,staff_pick.1,show_feature_image,video,goal_usd,project_duration_days
True,5,6,False,False,False,373.03272,30
False,6,27,False,False,False,1200.0,29
False,2,13,False,False,True,3231.57465,30
False,7,18,False,False,False,1000.0,30
False,8,14,False,False,True,445.0,12
False,5,18,False,False,False,1000.0,30
False,4,22,False,False,True,1857.6725549999999,59
False,4,14,False,False,True,1000.0,30
True,4,12,False,False,True,10000.0,44
False,7,22,False,False,True,758.466,49
False,3,7,False,False,False,5000.0,49
False,2,22,False,False,True,4274.75564,30
False,10,15,False,False,True,2723.7388,59
False,6,18,False,False,True,2440.68822,28
False,6,21,False,False,True,9657.6264,59
False,3,4,False,False,True,27000.0,34
True,8,14,False,False,True,6000.0,18
False,4,16,False,False,False,2500.0,47
True,8,10,False,False,False,609.51452,30
False,5,15,False,False,True,151.2,46
True,6,11,False,False,True,50000.0,44
False,4,16,False,False,True,2155.10042,28
False,3,14,False,False,False,1087.6031699999999,28
False,6,6,False,False,True,24700.0,60
False,3,5,False,False,False,524.6713,29
True,2,12,False,False,True,2500.0,29
True,6,16,False,True,True,333.29334,16
False,9,19,False,False,True,299.000144,28
True,8,20,False,False,True,250000.0,38
False,6,10,False,False,False,15000.0,30
False,5,7,False,False,False,500.0,30
False,6,21,False,False,True,3800.0,29
False,5,20,False,False,True,3000.0,28
False,5,21,False,False,True,6245.4096,30
False,4,18,False,False,False,3500.0,36
False,5,7,False,False,True,7777.0,30
True,7,15,False,True,True,160000.0,24
False,5,21,False,False,False,2167.97702,31
False,7,19,False,False,False,6837.5412,30
False,4,18,False,False,True,3000.0,14
False,3,17,False,False,True,18000.0,29
False,4,10,False,False,True,300.0,23
False,6,10,False,False,True,12349.2008,30
False,5,14,False,False,True,82500.0,18
False,6,17,False,False,False,5800.0,27
False,3,17,False,False,True,1500.0,33
False,5,13,False,False,True,174550.5325,30
False,7,21,False,False,False,500.0,30
False,3,20,False,False,True,10000.0,57
False,2,18,False,False,False,17441.74185,59
False,7,13,False,False,False,1000.0,59
False,9,16,False,False,True,635.69962,60
False,7,13,False,False,True,3000.0,59
True,6,18,False,False,True,12569.0828,31
False,4,15,False,False,True,2000.0,30
False,4,18,False,False,False,3500.0,24
False,6,11,False,False,True,75000.0,30
False,8,16,False,False,True,8438.1472,32
False,3,9,False,False,True,6000.0,30
False,4,17,False,False,False,500.0,45
False,2,7,False,False,False,1073.22623,28
True,6,2,False,False,True,3095.2507750000004,59
True,7,18,False,False,True,735.8081,31
False,3,16,False,False,True,4771.11188,29
False,2,5,False,True,True,3500.0,30
False,5,20,False,False,True,3000.0,59
False,9,19,False,False,False,999.0,30
True,8,13,False,False,True,4000.0,42
False,2,19,False,False,True,1111.0,29
False,3,12,False,False,False,1598.4756900000002,30
True,7,8,False,False,True,10000.0,30
False,8,13,False,False,True,12738.935000000001,45
False,7,15,False,False,False,1000.0,23
False,6,13,False,False,True,18656.739215999998,22
True,9,23,False,False,True,9379.84775,30
False,9,14,False,False,False,80000.0,17
False,8,11,False,False,True,6500.0,29
False,9,14,False,False,False,108.77380400000001,6
False,8,18,False,False,False,25000.0,44
False,5,17,False,False,False,3003.0188,30
False,5,16,False,False,False,3800.0,30
False,5,6,False,False,True,125.82675040999999,15
False,8,9,False,False,False,1059.0580610000002,30
False,6,18,False,False,True,7292.99736,40
False,7,18,False,False,False,444.32376480000005,26
False,4,5,False,False,False,325.75916048,14
True,4,9,False,False,True,20000.0,30
False,3,12,False,False,True,2000.0,59
False,8,19,False,False,True,2142.8037925000003,30
False,8,16,False,False,False,750.0,33
False,4,21,False,False,False,5186.07642,59
False,4,20,False,False,True,20000.0,59
False,9,14,False,False,False,13778.681709710001,15
False,3,10,False,False,True,3591.500273,59
True,6,13,False,False,False,500.0,21
False,2,14,False,True,True,346.14988,39
False,6,14,False,False,True,67000.0,56
False,6,23,False,False,True,150000.0,59
False,3,10,False,False,False,4275.39988,27
True,5,14,False,False,True,8500.0,30
False,3,10,False,False,False,3000.0,30
False,7,15,False,False,False,500.0,18
True,7,15,False,False,False,5000.0,30
False,6,18,False,False,True,1500.0,15
True,4,3,False,False,True,7000.0,30
True,5,9,False,False,False,1000.0,30
False,9,15,False,False,True,500.0,30
False,1,15,False,False,False,13809.346270000002,20
True,7,18,False,False,True,5000.0,40
False,6,5,False,False,False,400.0,28
False,4,6,False,False,True,14212.3482,30
False,4,15,False,False,True,459.23604925000006,25
False,8,15,False,False,False,22000.0,30
False,8,22,False,False,True,4491.2667599999995,29
False,6,19,False,False,False,3697.59126,36
False,4,18,False,False,True,65000.0,30
False,5,21,False,False,False,500.0,21
False,3,3,False,False,False,2718.37525,30
False,7,19,False,False,True,10872.4961,14
False,6,21,False,False,True,500.0,20
False,1,4,False,False,True,503.47748499999994,30
False,4,19,False,False,False,150.0,19
False,4,13,False,False,False,250.0,6
True,11,20,False,False,True,10000.0,40
True,5,20,False,False,True,13519.263535409998,28
False,7,10,False,False,True,7500.0,29
True,3,6,False,False,True,21492.9658,33
False,6,15,False,False,False,2500.0,37
False,8,8,False,False,True,15000.0,44
False,1,19,False,False,True,50000.0,30
False,7,20,False,False,True,108233.45574860001,30
False,5,8,False,True,False,2000.0,59
False,6,7,False,False,True,24291.939026,30
False,7,10,False,False,False,3200.0,30
False,5,7,False,False,True,500.0,17
False,7,18,False,False,False,4000.0,20
False,3,5,False,False,False,250.0,30
False,6,22,False,False,False,50000.0,59
False,6,16,False,False,True,700.0,30
True,4,12,False,False,False,7500.0,15
False,6,20,False,True,False,5423.152300000001,39
True,7,21,False,False,True,5000.0,30
False,3,19,False,False,True,6000.0,29
False,1,3,False,False,False,652.41006,59
False,1,18,False,False,True,3518.8717,30
False,8,13,False,False,True,21070.3084,59
False,7,16,False,False,False,550.0,10
False,4,16,False,True,True,8000.0,30
False,2,5,False,False,False,25000.0,30
False,7,20,False,False,True,3000.0,30
False,5,18,False,False,False,300.0,25
False,3,18,False,False,True,6000.0,30
False,3,18,False,False,True,11191.4658,59
True,3,10,False,False,False,3000.0,30
False,2,19,False,False,False,50000.0,51
False,6,19,False,False,True,276.912428,6
False,2,17,False,False,False,900.0,29
False,4,18,False,False,False,956.9948569999999,30
False,6,22,False,False,True,10866.4943,59
True,1,6,False,False,True,2871.73227666,23
False,4,11,False,False,True,3599.5381904,45
False,6,10,False,False,True,12458.094099999998,30
False,2,20,False,False,False,500.0,53
False,3,17,False,False,False,6500.0,59
False,1,19,False,False,True,6575.8613399999995,24
False,4,15,True,False,False,16284.752999999999,38
True,7,9,False,False,True,20000.0,31
False,7,11,False,False,True,1000.0,30
False,4,11,False,False,True,2000.0,20
False,6,15,False,False,False,1750.0,29
False,8,20,False,False,True,5300.0,30
False,5,21,False,False,True,1500.0,29
False,5,14,False,False,False,3000.0,59
False,2,12,False,False,False,1000.0,22
False,4,4,False,False,False,9000.0,20
False,4,14,False,True,True,1079.62913,59
False,4,12,False,False,True,5414.895315,29
False,7,19,False,False,True,373.04886,21
True,5,15,False,False,False,5903.35878,30
True,5,17,False,False,False,53238.3845,30
True,8,5,False,False,True,5000.0,7
False,6,10,False,False,False,1000.0,14
False,7,11,False,False,True,22875.31869,39
False,6,12,False,False,True,2000.0,30
True,3,8,False,False,True,20000.0,21
False,7,20,False,False,True,20116.96969,17
True,3,3,False,False,True,40000.0,30
False,5,10,False,True,False,300.0,29
False,11,13,False,False,True,5000.0,45
False,4,15,False,False,True,900.0,30
False,2,17,False,False,False,481.112716,29
False,5,20,False,False,True,30195.059999999998,30
False,5,8,False,False,True,850.82874,30
False,1,23,False,False,True,4669.07953176,30
False,6,17,False,False,True,16310.1179225,30
False,4,18,False,False,True,5000.0,59
False,5,2,False,False,True,2000.0,21
False,9,23,False,False,False,300.0,59
False,2,12,False,False,False,6000.0,30
True,7,23,False,False,True,10000.0,31
False,9,16,False,False,True,16666.0,60
False,10,15,False,False,True,3770.72484,29
True,6,14,False,False,True,9632.93696,59
False,2,6,False,False,False,2600.0,29
False,9,20,False,False,False,29700.0,30
False,1,7,False,False,False,2500.0,59
False,10,18,False,False,True,2500.0,29
False,3,9,False,False,True,16500.0,30
True,6,16,False,False,False,10000.0,29
True,7,19,False,False,False,2000.0,28
False,4,17,False,False,True,3735.24855,29
False,4,6,False,False,False,313.8670665,14
False,6,20,False,False,True,22521.012000000002,30
False,5,19,False,False,True,3006.954475,40
False,4,12,False,False,False,1204.38396,29
True,5,19,False,False,True,3595.70932525,29
False,3,19,False,False,True,2208.44967,28
True,9,18,False,False,True,16000.0,21
False,3,19,False,False,False,3400.0,43
False,8,14,False,True,True,2000.0,30
False,9,12,False,False,True,180.893106,29
False,2,23,False,False,True,8750.0,30
False,7,19,False,False,False,100000.0,59
True,9,11,False,False,True,1000.0,15
True,5,20,False,False,True,3666.259,34
False,5,14,False,False,True,2000.0,29
False,5,18,False,False,True,17000.0,29
False,3,18,False,False,False,40000.0,50
False,5,19,False,False,True,220.578666,23
False,2,8,False,False,False,6157.3018,29
True,9,14,False,False,True,5000.0,29
False,3,8,False,False,False,1000.0,27
True,5,16,False,False,True,20000.0,23
False,4,14,False,False,False,611.543745,29
False,3,7,False,False,False,602.7248,59
True,7,14,False,False,True,2000.0,21
False,5,16,False,False,True,25138.0076,30
False,7,19,False,False,False,148.489344,29
False,4,14,False,False,True,22000.0,30
True,3,19,False,False,True,4215.399685,27
False,2,5,False,False,False,878.356416,30
False,4,14,False,False,False,1069.82536,30
False,5,14,False,False,False,2162.27904,30
False,1,8,False,False,True,12000.0,29
False,8,15,False,False,True,1500.0,59
False,7,21,False,False,True,5000.0,59
False,7,13,False,False,False,602.9770199999999,30
False,6,19,False,False,True,6020.5856,59
False,4,18,False,False,True,536.668405,30
False,2,12,False,False,True,20000.0,29
True,6,12,False,False,True,23613.43512,44
False,7,6,False,False,True,2300.0,16
False,10,12,False,False,True,17300.0,29
False,9,7,False,True,False,3826.1964,14
False,8,13,False,False,True,1067.0570699999998,30
False,9,17,False,False,True,7407.9561,15
False,2,12,False,False,True,1205.9540399999998,59
False,2,7,False,False,True,41827.50355,29
False,3,28,False,False,False,20000.0,59
False,4,9,False,False,True,6000.0,30
False,7,12,False,False,False,56631.35,29
True,1,17,False,False,False,5905.84368,59
False,3,5,False,False,True,50000.0,32
False,3,9,False,False,False,212.49243,29
False,9,15,False,False,True,935.81873007,40
False,4,4,False,False,True,4000.0,28
False,1,13,False,False,True,70000.0,39
False,3,23,False,False,True,843.81472,19
False,3,11,False,False,False,927.8969495,60
False,7,14,False,False,True,10000.0,30
False,4,13,False,False,True,335.680185,21
False,11,17,False,False,True,134926.0016356,60
True,6,5,False,False,True,30567.602160000002,30
False,3,10,False,False,True,1233.9492755,30
True,2,19,False,False,True,2575.198488,30
False,9,19,False,False,True,607.797065,29
False,5,14,False,False,True,1500.0,30
False,3,17,True,False,True,50000.0,60
False,4,20,False,True,True,4000.0,29
False,4,23,False,False,False,429.334724,30
False,6,12,False,False,True,19200.0,30
False,8,15,False,False,False,1500000.0,59
False,3,22,False,False,False,9897.0,59
False,1,11,False,False,False,700.0,29
True,8,14,False,False,True,10033.322933700001,39
False,7,18,False,False,True,5000.0,30
False,2,4,False,False,False,7513.35767,30
False,4,7,False,False,True,120.41171200000001,30
False,3,12,False,False,True,2200.0,29
False,5,20,False,False,True,3000.0,30
False,4,6,False,False,False,9651.20544,59
False,6,17,False,False,True,5000.0,30
False,1,11,False,False,True,75125.8361,29
False,3,12,False,False,True,100.0,12
False,7,4,False,False,True,26645.254904,31
False,4,19,False,False,True,50000.0,59
False,8,11,False,False,False,6000.0,29
True,6,21,False,False,True,71212.0,59
True,6,19,False,False,True,10000.0,35
False,4,5,False,False,True,13315.499399999999,21
False,8,24,False,False,True,1414.238,45
False,8,15,False,False,True,1274.3959,29
False,4,13,False,False,False,120000.0,59
False,7,24,False,False,True,1365.476,45
False,6,15,False,False,True,7075.99534796,30
False,6,20,False,False,True,2408.76792,49
False,10,20,False,False,True,21332.992000000002,28
False,5,17,False,False,True,1700.0,59
False,3,17,False,False,True,300.0,29
False,6,12,False,False,False,4000.0,30
True,8,24,False,True,True,8000.0,30
False,6,8,False,False,True,9680.18168,30
False,3,12,False,False,True,2000.0,59
False,2,5,False,False,True,6000.0,59
False,4,18,False,False,True,450.0,30
False,6,19,False,False,False,400000.0,29
False,8,16,False,False,True,5097.096399999999,37
False,3,8,False,False,False,747.94316,18
False,5,18,False,False,False,297.757292,15
False,3,12,False,False,True,138500.0,40
False,6,17,False,False,False,2500.0,59
False,5,18,False,False,True,7500.0,30
False,5,20,False,False,False,5000.0,31
False,6,8,False,False,False,5000.0,29
False,5,22,False,False,True,10000.0,13
False,4,12,False,False,True,8011.682470000001,31
False,8,13,False,False,False,476.85755,25
False,2,10,False,False,False,2500.0,29
False,7,11,False,False,False,5000.0,59
False,8,22,False,False,True,2000.0,19
False,9,11,False,False,False,50000.0,29
False,9,22,False,False,True,74704.971,29
False,8,17,False,False,True,4000.0,20
True,6,9,False,False,True,1273.9073,45
False,4,12,False,True,True,539.503525,30
True,8,20,False,False,True,8951.9689,30
False,3,3,False,False,True,3219.4022699999996,30
False,4,11,False,False,False,5800.0,30
False,3,12,False,False,False,400.0,15
False,6,13,False,False,True,1866.8024100000002,30
False,2,20,False,False,True,17200.0,29
False,8,15,False,False,False,5000.0,9
True,7,10,False,False,True,7395.848000000001,30
False,3,9,False,False,False,4275.39988,29
True,5,5,False,False,True,8000.0,30
False,4,11,False,False,False,300.0,30
False,6,17,False,False,True,9300.0,60
False,9,14,False,False,False,400.0,12
False,2,17,False,False,True,7835.5057599,30
True,4,15,False,False,True,20000.0,60
True,5,6,False,False,False,7483.864799999999,40
False,3,21,False,False,False,180.49651049999997,30
False,5,10,False,False,False,6021.99955,24
False,1,3,False,False,False,400.0,10
False,5,15,False,False,True,1274.8867,35
True,9,16,False,False,True,5000.0,37
False,5,17,False,False,False,602.199955,29
False,5,14,False,False,True,9788.92741945,30
False,5,5,False,False,False,1300.0,59
False,7,20,False,False,True,750.0,30
False,6,11,False,False,False,1200.0,25
False,10,15,False,False,True,11094.215100000001,45
False,7,3,False,False,True,3000.0,30
False,6,21,False,False,False,10589.128616,29
False,7,7,False,False,True,367.84613,11
False,7,4,False,False,False,500.0,29
False,8,18,False,False,True,5000.0,47
False,8,12,False,False,True,1273.9024,29
False,4,9,False,False,True,18588.42624936,29
False,6,12,False,False,True,5000.0,25
True,7,9,False,False,True,10903.080300000001,27
True,8,17,False,False,True,2500.0,30
False,2,6,False,False,True,21250.0,44
True,8,20,False,False,True,12200.0,29
True,3,16,False,False,False,5000.0,31
False,4,16,False,False,True,28268.155776,59
False,2,6,False,False,True,7000.0,13
False,5,15,False,False,False,300.0,13
False,6,18,False,False,True,10000.0,59
True,1,10,False,False,True,1315.40004,21
True,2,16,False,False,True,5000.0,15
False,3,15,False,False,False,1194.65036,34
False,6,15,False,False,True,1704.0,26
False,4,9,False,False,True,1456.25766,25
False,7,19,False,False,True,100000.0,18
False,3,3,False,False,True,10000.0,29
False,3,6,False,False,True,5000.0,29
False,6,8,False,False,False,534.671865,25
True,5,17,False,False,True,7228.62828,35
False,5,14,False,False,False,1110.9564,25
False,3,8,False,False,True,798684.0,36
True,7,17,False,False,True,10000.0,30
False,3,11,False,False,False,600.0,59
False,2,17,False,False,True,10000.0,29
False,2,6,False,False,False,300.0,30
False,1,13,False,False,False,45000.0,29
False,5,14,False,False,True,10000.0,35
False,3,6,False,False,True,23897.0896,29
False,4,6,False,False,True,28095.850575,30
False,7,18,False,False,False,400.0,30
False,3,23,False,False,False,60000.0,29
False,3,21,False,False,True,1194.17244,52
False,4,17,False,False,True,5000.0,29
False,8,21,False,False,False,9500.0,59
True,2,9,False,False,True,100000.0,35
False,5,13,False,False,True,25000.0,27
False,5,17,False,False,False,258.99834100000004,30
False,5,15,False,False,False,731.427234,20
False,6,19,False,False,True,5358.24705,29
False,6,10,False,False,True,6926.72799,28
False,5,12,False,False,True,180.6599865,59
False,3,12,False,False,True,3609.9302099999995,29
False,4,16,False,False,True,19139.309632,21
True,2,5,False,False,True,1000.0,29
False,8,12,False,False,True,25000.0,29
False,6,12,False,False,False,2199.9522,30
False,4,5,False,False,True,60000.0,59
False,2,20,False,False,False,10000.0,20
False,1,17,False,False,False,70000.0,60
False,3,12,False,False,False,2800.0,29
False,9,21,False,False,True,500.0,32
False,5,8,False,False,False,700.0,14
True,9,20,False,False,True,20000.0,30
False,7,17,False,False,True,25000.0,30
False,9,18,False,False,False,9626.48056,59
False,5,15,False,False,True,8359.20708,22
False,3,14,False,False,True,896.1408600000001,40
False,2,8,False,False,True,10000.0,30
False,4,10,False,False,True,3000.0,59
False,3,21,False,False,True,28905.912,45
True,2,7,False,False,False,5000.0,30
False,7,16,False,False,True,372.255084,30
False,6,14,False,False,True,6000.0,24
False,3,11,False,False,True,2409.54276,30
False,4,21,False,False,True,10658.6968,59
False,6,5,False,False,False,250.0,14
False,4,20,False,False,True,6414.35448,29
False,5,7,False,False,False,500.0,21
False,3,15,False,False,True,3259.7172,48
False,1,19,False,False,True,209.92446916999998,29
False,4,9,False,False,False,55000.0,30
False,4,16,False,False,True,1091.3325300000001,30
False,2,5,False,False,True,2500.0,24
False,3,12,False,False,False,600.0,29
False,7,13,False,False,True,1273.8772000000001,30
False,7,18,False,False,True,8000.0,30
True,9,13,False,True,True,3890.0,28
False,7,12,False,False,True,637.1204,34
False,3,9,False,False,True,2500.0,24
True,4,14,False,False,True,6000.0,29
False,4,6,False,False,True,675.9880108799999,30
True,8,21,False,False,True,5402.037645,29
True,4,4,False,False,True,3231.5084999999995,30
False,5,19,False,False,False,1000.0,19
False,7,21,False,False,True,6500.0,30
False,4,10,False,False,True,6000.0,19
False,2,8,False,False,True,1194.85448,31
False,6,15,False,False,True,5000.0861525,30
True,8,18,False,False,True,1400.818,45
True,6,20,False,False,True,70000.0,30
False,3,16,False,False,False,288.0,29
False,8,18,False,False,True,2493.0009,30
False,6,3,False,False,True,4000.0,30
False,2,7,False,False,False,25000.0,29
False,3,20,False,False,True,5500.0,60
True,8,21,False,False,True,10000.0,60
False,7,17,False,False,True,11640.0,31
False,4,20,False,False,False,3000.0,13
False,8,14,False,False,False,13343.999600000001,30
False,7,16,False,False,True,3424.644972,37
False,3,7,False,False,False,49.7979125,21
False,7,23,False,False,True,4360.650699999999,60
False,6,22,False,False,False,15000.0,29
False,8,18,False,False,False,484.90491,21
False,3,5,False,False,True,8000.0,59
False,3,22,False,False,True,600.0,15
False,2,15,False,False,False,1000.0,59
False,3,12,False,False,True,5959.3219905000005,35
False,2,3,False,False,False,5000.0,28
False,8,21,False,False,True,1200.0,24
False,2,3,False,False,True,14651.751312999999,51
False,6,15,False,False,True,9000.0,59
False,3,10,False,False,True,2027.9862,49
False,3,18,False,False,False,150.0,32
False,7,16,False,False,False,1000.0,30
True,7,20,False,False,True,2556.9199999999996,30
False,7,12,False,True,True,166912.584,30
False,4,18,False,False,False,700000.0,44
False,3,14,False,False,False,3000.0,31
False,6,17,False,False,True,632.3071,17
True,3,14,False,False,True,5479.776349999999,6
False,5,5,False,False,False,3500.0,30
False,3,20,False,False,True,50000.0,60
False,3,17,False,False,True,25000.0,30
True,5,8,False,False,True,1460.8101120000001,30
False,5,8,False,False,True,2465.0487000000003,31
True,5,8,False,False,False,4921.76244,30
False,4,7,False,False,False,3000.0,24
True,3,16,False,False,True,3287.923461,30
False,6,13,False,False,True,500.0,29
False,4,20,False,False,True,9500.0,29
False,6,22,False,False,True,2000.0,29
False,4,6,False,False,True,250.0,21
False,8,19,False,False,False,580.0,55
False,3,10,False,False,True,50000.0,30
False,7,20,False,False,True,1000.0,59
False,4,17,False,True,True,17106.86166,32
True,10,14,False,False,True,61734.034999999996,30
True,2,19,False,False,True,6602.490455,29
False,9,18,False,False,True,30000.0,30
False,1,20,False,False,True,1461.299316,20
True,6,21,False,False,True,25000.0,30
False,5,19,False,False,True,4500.0,33
False,6,15,False,False,True,2000.0,32
False,4,15,False,False,True,8000.0,59
False,8,12,False,False,True,10000.0,30
False,2,26,False,False,False,600.0,24
False,1,22,False,False,True,2176.6072,20
False,5,12,False,False,False,161.2702065,30
False,4,5,False,False,False,1804.2503749999998,15
True,3,12,False,False,False,3338.15511,60
True,6,17,False,False,True,3000.0,30
False,3,6,False,False,True,500.0,8
False,6,16,False,False,True,15000.0,60
False,3,12,False,False,True,25000.0,59
False,1,21,False,False,False,596.388985,21
False,9,15,False,False,True,2981.4638,37
False,5,18,False,False,True,13200.0,30
False,1,19,False,False,False,1058.90139,29
False,4,3,False,False,True,1200.0,44
True,7,18,False,False,True,20000.0,31
True,9,15,False,False,True,40000.0,29
False,7,11,False,False,False,300.0,20
True,5,18,False,False,True,51073.708,30
False,1,8,False,False,True,1071.75393,60
False,2,17,False,False,True,3694.8133500000004,28
False,2,22,False,False,False,5200.0,60
False,9,8,False,False,True,6825.0,25
False,6,12,False,False,True,500.0,30
False,6,19,False,False,True,9211.0,33
False,6,5,False,False,True,10000.0,29
False,5,8,False,False,True,600.0,30
False,6,12,False,False,False,437.000862,30
True,4,15,False,False,True,15000.0,60
True,9,21,False,False,True,13596.337759999999,29
True,8,18,False,False,False,5000.0,60
False,2,17,False,False,True,5000.0,14
False,5,14,False,False,False,269.214696,14
True,6,5,False,True,True,23530.861829999998,31
False,8,14,False,False,True,6818.0691698,30
False,5,12,False,False,True,1637.946195,29
True,5,11,False,False,True,8500.0,31
False,3,19,False,False,False,601.71875,20
False,7,20,False,False,True,7258.0,47
False,3,18,False,False,True,5000.0,30
False,3,5,False,False,True,4466.91138,30
False,6,14,False,False,True,10000.0,60
False,4,6,False,False,True,25000.0,60
False,4,18,False,False,True,3500.0,22
False,10,9,True,False,True,5000.0,60
False,4,9,False,False,False,1000.0,30
False,3,3,False,False,True,3832.250604,28
False,7,15,False,False,True,9500.0,20
True,5,13,False,False,True,20000.0,30
False,3,14,False,True,False,1000.0,30
True,5,21,False,False,True,3000.0,33
False,6,21,False,False,False,200.0,29
True,6,12,False,False,True,25000.0,33
False,3,22,False,False,True,419734.59359999996,38
False,5,8,False,False,False,79083.684,59
False,2,10,False,False,True,536.499685,30
False,1,5,False,False,True,6465.86562,60
False,7,18,False,False,True,962.8821,30
True,6,25,False,False,True,26500.0,34
False,6,14,False,False,True,875.0,37
False,4,21,False,False,True,2000.0,30
False,8,21,False,False,True,21103.5022,59
False,3,18,False,False,False,100.0,29
False,8,15,False,False,True,800.0,30
False,8,10,False,False,False,1000.0,16
False,3,21,False,False,False,3500.0,30
False,6,20,False,False,True,4962.08898432,45
False,7,12,False,False,False,600.0,32
False,7,11,False,False,False,800.0,13
False,3,13,False,False,False,1102.289535,13
False,3,4,False,False,True,21070.3084,59
False,9,22,False,False,False,1588.21828,30
True,7,16,False,False,False,500.0,21
False,5,18,False,False,True,1100.0,16
False,4,17,False,False,True,6216.3617,59
True,1,13,False,False,True,50000.0,30
True,6,20,False,False,True,2024.0,24
False,1,14,False,False,True,12100.0,42
False,6,22,False,False,True,3800.0,25
False,3,11,False,False,True,7000.0,30
True,3,14,False,False,True,30000.0,30
False,5,4,False,False,False,300.0,22
False,7,15,False,True,True,3000.0,40
False,9,22,False,False,False,1500.0,59
False,4,10,False,False,True,108.36584300000001,60
False,6,7,False,False,True,993.680192,20
False,5,8,False,False,False,966.02024,30
False,4,23,False,False,False,4262.60184,60
False,8,5,False,False,False,600.0,10
False,7,16,False,False,True,5000.0,30
False,10,22,False,False,True,20000.0,30
False,4,23,False,False,False,300.8934125,60
False,1,8,False,False,True,1217.74943,23
False,7,16,False,False,True,5000.0,30
True,5,22,False,False,True,2100.0,30
False,7,6,False,False,False,500.0,30
False,4,18,False,False,False,59.6388985,43
False,3,15,False,False,False,3600.0,26
False,8,20,False,False,True,10000.0,30
True,5,15,False,False,True,2000.0,30
False,7,13,False,False,True,2551.4418,31
False,6,19,False,False,False,250.0,30
False,4,9,False,False,True,1500.0,30
False,2,15,False,False,True,75000.0,60
True,8,22,False,False,True,7442.19276,30
False,3,19,False,False,True,893240.1001159999,60
False,7,17,False,False,True,500.0,16
False,4,9,False,False,False,1059.4522200000001,15
False,9,12,False,False,True,16163.25315,30
False,2,21,False,False,True,8500.0,35
False,5,6,False,False,True,100.0,30
False,1,22,False,False,False,963.256059,60
True,10,18,False,False,False,2280.0,15
False,4,16,False,False,False,3900.0,25
False,1,11,False,False,True,5000.0,17
False,4,4,False,False,True,1950.0,30
False,6,6,False,False,True,1804.8369599999999,37
False,5,6,False,False,True,1308.847704,30
True,7,17,False,False,True,75000.0,25
False,3,4,False,False,True,5935.340824,45
True,9,22,False,False,True,1500.0,30
False,6,19,False,False,True,5000.0,30
False,8,11,False,False,True,5000.0,30
False,5,16,False,False,False,8364.012499999999,38
False,8,14,False,False,True,541.829215,29
False,8,10,False,False,False,18939.0831,30
True,5,10,False,False,True,1838.927145,25
False,2,13,False,False,True,54582.1735,29
True,7,12,False,False,False,14000.0,30
False,6,20,False,False,True,5100.0,29
True,7,18,False,False,True,5000.0,23
False,4,5,False,False,True,46731.22911,59
True,6,11,False,False,True,10000.0,30
True,4,15,False,False,True,6540.464760000001,30
False,6,17,False,False,True,35000.0,45
True,2,17,False,False,True,10000.0,22
False,3,15,False,False,False,6119.951035,37
False,1,17,False,False,False,60.6774025,11
True,1,10,False,False,True,5000.0,30
False,7,12,False,False,True,4280.806215,32
True,1,4,False,False,True,24807.3092,30
False,2,23,False,False,False,32965.9461,30
False,6,14,False,False,False,300.0,9
True,4,8,False,True,True,7000.0,30
False,5,16,False,False,True,9000.0,30
False,5,6,False,False,False,3000.0,60
False,1,7,False,False,True,50000.0,37
False,9,21,False,False,True,20000.0,30
False,8,16,False,False,True,10000.0,60
False,4,6,True,False,False,7000.0,60
False,6,21,False,False,True,500.0,60
False,9,13,False,False,True,5097.096399999999,34
False,1,24,False,False,True,3803.6243,60
False,4,13,False,False,True,365.20252800000003,60
True,10,18,False,False,True,5000.0,35
False,4,20,False,False,False,378.225125,28
False,8,22,False,False,True,214.35078600000003,30
False,4,9,False,False,True,15000.0,35
True,3,22,False,True,True,5500.0,29
False,2,9,False,False,True,24502.433670000002,60
False,6,13,False,False,True,1827.518775,30
True,5,13,False,False,True,4000.0,30
False,6,17,False,False,True,3179.64687,30
True,2,24,False,False,True,18946.28355,30
False,6,15,False,False,True,2000.0,48
True,6,12,False,False,False,5039.6304,33
False,9,8,False,False,True,35000.0,27
False,9,19,False,False,False,667.114,60
False,2,21,False,False,True,320.61822,33
False,8,17,False,False,True,1239.7749600000002,30
False,5,16,False,False,True,45000.0,60
False,5,16,False,False,False,8800.0,30
True,7,6,False,False,True,4482.204,60
False,7,6,False,False,True,4556.5560000000005,60
False,11,20,False,False,False,665.7749699999999,31
False,5,6,False,False,True,5000.0,37
True,7,7,False,False,True,17500.0,30
False,8,14,False,False,True,679907.9175499999,44
False,2,16,False,False,True,60.8641245,26
False,7,8,False,False,True,1266.0455399999998,30
True,7,16,False,False,True,12458.094099999998,31
False,9,17,False,False,True,2146.116,29
False,7,19,False,False,False,2500.0,25
True,1,20,False,False,True,3018.8132499999997,32
False,5,21,False,False,False,1207.5253,40
True,4,14,False,False,True,15000.0,30
False,2,13,False,False,True,5418.13365,33
False,2,24,False,False,True,9799.73694,23
False,4,7,False,False,False,550.0,22
False,4,20,False,False,False,1500.0,20
False,1,16,False,False,False,4015.94328,40
False,9,16,False,False,False,1000.0,14
False,6,15,False,False,True,4188.347528,30
False,4,11,False,False,True,15000.0,30
True,4,18,False,False,False,99.0,28
False,6,15,False,False,False,66631.974,41
False,8,5,False,False,False,130.91241986,12
False,6,9,False,False,False,10000.0,29
True,6,16,False,False,True,75000.0,30
